file,line,real_a,real_k,real_b,mle_b,success
erik-sim/a5_k100_b3/trees.tre,16,5.0,100.0,3.0,3.1452135952713585,True
erik-sim/a5_k100_b3/trees.tre,17,5.0,100.0,3.0,3.1373253071324747,True
erik-sim/a5_k100_b3/trees.tre,18,5.0,100.0,3.0,3.098937608556345,True
erik-sim/a5_k100_b3/trees.tre,19,5.0,100.0,3.0,2.7189542646843163,True
erik-sim/a5_k100_b3/trees.tre,22,5.0,100.0,3.0,3.133693909399355,True
erik-sim/a5_k100_b3/trees.tre,23,5.0,100.0,3.0,2.962981716502352,True
erik-sim/a5_k100_b3/trees.tre,26,5.0,100.0,3.0,2.4223782902831825,True
erik-sim/a5_k100_b3/trees.tre,27,5.0,100.0,3.0,2.9769345604531043,True
erik-sim/a5_k100_b3/trees.tre,29,5.0,100.0,3.0,3.0748464225535788,True
erik-sim/a5_k100_b3/trees.tre,30,5.0,100.0,3.0,3.3636066371706,True
erik-sim/a5_k100_b3/trees.tre,32,5.0,100.0,3.0,2.7149357369916935,True
erik-sim/a5_k100_b3/trees.tre,35,5.0,100.0,3.0,2.54777773061445,True
erik-sim/a5_k100_b3/trees.tre,37,5.0,100.0,3.0,2.6708507761828733,True
erik-sim/a5_k100_b3/trees.tre,38,5.0,100.0,3.0,3.918053220535604,True
erik-sim/a5_k100_b3/trees.tre,40,5.0,100.0,3.0,2.748019029305409,True
erik-sim/a5_k100_b3/trees.tre,41,5.0,100.0,3.0,2.7406865679848176,True
erik-sim/a5_k100_b3/trees.tre,45,5.0,100.0,3.0,2.327991587447447,True
erik-sim/a5_k100_b3/trees.tre,47,5.0,100.0,3.0,2.752761668125533,True
erik-sim/a5_k100_b3/trees.tre,49,5.0,100.0,3.0,3.2338496572751425,True
erik-sim/a5_k100_b3/trees.tre,51,5.0,100.0,3.0,3.0974500620039986,True
erik-sim/a5_k100_b3/trees.tre,52,5.0,100.0,3.0,2.9781952582449613,True
erik-sim/a5_k100_b3/trees.tre,54,5.0,100.0,3.0,3.357127060345372,True
erik-sim/a5_k100_b3/trees.tre,56,5.0,100.0,3.0,2.5071761668746095,True
erik-sim/a5_k100_b3/trees.tre,57,5.0,100.0,3.0,2.684232079011184,True
erik-sim/a5_k100_b3/trees.tre,58,5.0,100.0,3.0,3.483690124800995,True
erik-sim/a5_k100_b3/trees.tre,59,5.0,100.0,3.0,2.9060672378206887,True
erik-sim/a5_k100_b3/trees.tre,60,5.0,100.0,3.0,3.2320005545864317,True
erik-sim/a5_k100_b3/trees.tre,61,5.0,100.0,3.0,2.5461001234486864,True
erik-sim/a5_k100_b3/trees.tre,62,5.0,100.0,3.0,2.6296535307772038,True
erik-sim/a5_k100_b3/trees.tre,63,5.0,100.0,3.0,2.779151187082696,True
erik-sim/a5_k100_b3/trees.tre,65,5.0,100.0,3.0,3.2564081495894106,True
erik-sim/a5_k100_b3/trees.tre,67,5.0,100.0,3.0,3.4975214617616137,True
erik-sim/a5_k100_b3/trees.tre,68,5.0,100.0,3.0,2.9274820005745807,True
erik-sim/a5_k100_b3/trees.tre,70,5.0,100.0,3.0,2.872676516040077,True
erik-sim/a5_k100_b3/trees.tre,71,5.0,100.0,3.0,3.016998099836759,True
erik-sim/a5_k100_b3/trees.tre,72,5.0,100.0,3.0,3.50371512097089,True
erik-sim/a5_k100_b3/trees.tre,73,5.0,100.0,3.0,2.9918177229412946,True
erik-sim/a5_k100_b3/trees.tre,74,5.0,100.0,3.0,3.4912459208440096,True
erik-sim/a5_k100_b3/trees.tre,75,5.0,100.0,3.0,3.291138594120731,True
erik-sim/a5_k100_b3/trees.tre,76,5.0,100.0,3.0,2.9544521602225258,True
erik-sim/a5_k100_b3/trees.tre,78,5.0,100.0,3.0,2.7926978754283494,True
erik-sim/a5_k100_b3/trees.tre,79,5.0,100.0,3.0,3.01918628170477,True
erik-sim/a5_k100_b3/trees.tre,81,5.0,100.0,3.0,2.6786010736676333,True
erik-sim/a5_k100_b3/trees.tre,83,5.0,100.0,3.0,3.030172168685642,True
erik-sim/a5_k100_b3/trees.tre,84,5.0,100.0,3.0,2.6614782791312814,True
erik-sim/a5_k100_b3/trees.tre,85,5.0,100.0,3.0,2.984687218530144,True
erik-sim/a5_k100_b3/trees.tre,86,5.0,100.0,3.0,3.0192113556260938,True
erik-sim/a5_k100_b3/trees.tre,87,5.0,100.0,3.0,2.748562633368065,True
erik-sim/a5_k100_b3/trees.tre,88,5.0,100.0,3.0,2.9784759341785314,True
erik-sim/a5_k100_b3/trees.tre,89,5.0,100.0,3.0,3.565391227204091,True
erik-sim/a5_k100_b3/trees.tre,90,5.0,100.0,3.0,2.658428643952268,True
erik-sim/a5_k100_b3/trees.tre,91,5.0,100.0,3.0,2.9551367083919438,True
erik-sim/a5_k100_b3/trees.tre,92,5.0,100.0,3.0,3.568494752729578,True
erik-sim/a5_k100_b3/trees.tre,94,5.0,100.0,3.0,3.301264063474583,True
erik-sim/a5_k100_b3/trees.tre,98,5.0,100.0,3.0,2.61742229883775,True
erik-sim/a5_k100_b3/trees.tre,99,5.0,100.0,3.0,2.763814616868204,True
erik-sim/a5_k100_b3/trees.tre,101,5.0,100.0,3.0,2.778973408909903,True
erik-sim/a5_k100_b3/trees.tre,105,5.0,100.0,3.0,2.91315342170563,True
erik-sim/a5_k100_b3/trees.tre,106,5.0,100.0,3.0,3.2090525278836206,True
erik-sim/a5_k100_b3/trees.tre,107,5.0,100.0,3.0,2.869971498772856,True
erik-sim/a5_k100_b3/trees.tre,108,5.0,100.0,3.0,2.784171955475638,True
erik-sim/a5_k100_b3/trees.tre,109,5.0,100.0,3.0,2.778639900889699,True
erik-sim/a5_k100_b3/trees.tre,110,5.0,100.0,3.0,3.1225038091005777,True
erik-sim/a5_k100_b3/trees.tre,112,5.0,100.0,3.0,2.5739852541576607,True
erik-sim/a5_k100_b3/trees.tre,113,5.0,100.0,3.0,3.044175645334984,True
erik-sim/a5_k100_b3/trees.tre,114,5.0,100.0,3.0,3.192354564198328,True
erik-sim/a5_k100_b3/trees.tre,117,5.0,100.0,3.0,2.79185807857694,True
erik-sim/a5_k100_b3/trees.tre,118,5.0,100.0,3.0,3.107479943972458,True
erik-sim/a5_k100_b3/trees.tre,120,5.0,100.0,3.0,2.9946174045828413,True
erik-sim/a5_k100_b3/trees.tre,123,5.0,100.0,3.0,2.373300928220573,True
erik-sim/a5_k100_b3/trees.tre,124,5.0,100.0,3.0,2.8943735508062085,True
erik-sim/a5_k100_b3/trees.tre,129,5.0,100.0,3.0,3.222974803888088,True
erik-sim/a5_k100_b3/trees.tre,131,5.0,100.0,3.0,3.1168488549910918,True
erik-sim/a5_k100_b3/trees.tre,133,5.0,100.0,3.0,3.5830062811183283,True
erik-sim/a5_k100_b3/trees.tre,136,5.0,100.0,3.0,3.041901013466973,True
erik-sim/a5_k100_b3/trees.tre,138,5.0,100.0,3.0,3.2672130144629783,True
erik-sim/a5_k100_b3/trees.tre,139,5.0,100.0,3.0,3.3362529052748986,True
erik-sim/a5_k100_b3/trees.tre,142,5.0,100.0,3.0,2.842538271956912,True
erik-sim/a5_k100_b3/trees.tre,143,5.0,100.0,3.0,3.366467193034884,True
erik-sim/a5_k100_b3/trees.tre,145,5.0,100.0,3.0,2.47116657047437,True
erik-sim/a5_k100_b3/trees.tre,147,5.0,100.0,3.0,3.1622059976774812,True
erik-sim/a5_k100_b3/trees.tre,148,5.0,100.0,3.0,3.3830867307771255,True
erik-sim/a5_k100_b3/trees.tre,149,5.0,100.0,3.0,2.841398956799993,True
erik-sim/a5_k100_b3/trees.tre,152,5.0,100.0,3.0,3.0801018901999804,True
erik-sim/a5_k100_b3/trees.tre,154,5.0,100.0,3.0,2.491761781256988,True
erik-sim/a5_k100_b3/trees.tre,155,5.0,100.0,3.0,2.978736422042993,True
erik-sim/a5_k100_b3/trees.tre,157,5.0,100.0,3.0,3.269310251638954,True
erik-sim/a5_k100_b3/trees.tre,159,5.0,100.0,3.0,2.3994480558927407,True
erik-sim/a5_k100_b3/trees.tre,162,5.0,100.0,3.0,2.774393301560891,True
erik-sim/a5_k100_b3/trees.tre,164,5.0,100.0,3.0,3.25360367925581,True
erik-sim/a5_k100_b4/trees.tre,2,5.0,100.0,4.0,4.491891337910878,True
erik-sim/a5_k100_b4/trees.tre,4,5.0,100.0,4.0,3.795572264304596,True
erik-sim/a5_k100_b4/trees.tre,6,5.0,100.0,4.0,4.771343199483246,True
erik-sim/a5_k100_b4/trees.tre,11,5.0,100.0,4.0,3.4150524337261667,True
erik-sim/a5_k100_b4/trees.tre,14,5.0,100.0,4.0,3.535240941215849,True
erik-sim/a5_k100_b4/trees.tre,15,5.0,100.0,4.0,4.002560186111786,True
erik-sim/a5_k100_b4/trees.tre,19,5.0,100.0,4.0,4.207724713942492,True
erik-sim/a5_k100_b4/trees.tre,21,5.0,100.0,4.0,3.664783592706023,True
erik-sim/a5_k100_b4/trees.tre,28,5.0,100.0,4.0,3.35667144533448,True
erik-sim/a5_k100_b4/trees.tre,30,5.0,100.0,4.0,3.452204457995982,True
erik-sim/a5_k100_b4/trees.tre,31,5.0,100.0,4.0,3.7186555402916315,True
erik-sim/a5_k100_b4/trees.tre,32,5.0,100.0,4.0,3.556347155801738,True
erik-sim/a5_k100_b4/trees.tre,35,5.0,100.0,4.0,3.9188387898799273,True
erik-sim/a5_k100_b4/trees.tre,40,5.0,100.0,4.0,3.822295278305757,True
erik-sim/a5_k100_b4/trees.tre,42,5.0,100.0,4.0,4.473716840411847,True
erik-sim/a5_k100_b4/trees.tre,43,5.0,100.0,4.0,4.6278221482058175,True
erik-sim/a5_k100_b4/trees.tre,47,5.0,100.0,4.0,3.616590224912641,True
erik-sim/a5_k100_b4/trees.tre,48,5.0,100.0,4.0,4.348768934973141,True
erik-sim/a5_k100_b4/trees.tre,49,5.0,100.0,4.0,3.883327864883053,True
erik-sim/a5_k100_b4/trees.tre,51,5.0,100.0,4.0,3.3619809345771494,True
erik-sim/a5_k100_b4/trees.tre,53,5.0,100.0,4.0,4.471376179959685,True
erik-sim/a5_k100_b4/trees.tre,55,5.0,100.0,4.0,4.19282202966642,True
erik-sim/a5_k100_b4/trees.tre,64,5.0,100.0,4.0,3.9696567723056844,True
erik-sim/a5_k100_b4/trees.tre,65,5.0,100.0,4.0,3.27075661255811,True
erik-sim/a5_k100_b4/trees.tre,67,5.0,100.0,4.0,3.89287113268263,True
erik-sim/a5_k100_b4/trees.tre,72,5.0,100.0,4.0,3.701041613022508,True
erik-sim/a5_k100_b4/trees.tre,75,5.0,100.0,4.0,3.9242324294149804,True
erik-sim/a5_k100_b4/trees.tre,77,5.0,100.0,4.0,4.029407826793415,True
erik-sim/a5_k100_b4/trees.tre,79,5.0,100.0,4.0,3.6251678508920717,True
erik-sim/a5_k100_b4/trees.tre,84,5.0,100.0,4.0,3.63151517729286,True
erik-sim/a5_k100_b4/trees.tre,85,5.0,100.0,4.0,3.900527119612473,True
erik-sim/a5_k100_b4/trees.tre,90,5.0,100.0,4.0,3.7284671429580953,True
erik-sim/a5_k100_b4/trees.tre,91,5.0,100.0,4.0,3.861627551514509,True
erik-sim/a5_k100_b4/trees.tre,94,5.0,100.0,4.0,3.409164951785451,True
erik-sim/a5_k100_b4/trees.tre,95,5.0,100.0,4.0,4.377839746517987,True
erik-sim/a5_k100_b4/trees.tre,97,5.0,100.0,4.0,3.884627228975833,True
erik-sim/a5_k100_b4/trees.tre,99,5.0,100.0,4.0,4.227387683864757,True
erik-sim/a5_k100_b4/trees.tre,100,5.0,100.0,4.0,3.677039945966548,True
erik-sim/a5_k100_b4/trees.tre,102,5.0,100.0,4.0,3.2379350432372074,True
erik-sim/a5_k100_b4/trees.tre,107,5.0,100.0,4.0,3.527186105383339,True
erik-sim/a5_k100_b4/trees.tre,109,5.0,100.0,4.0,4.458822736327929,True
erik-sim/a5_k100_b4/trees.tre,113,5.0,100.0,4.0,3.3732245154954525,True
erik-sim/a5_k100_b4/trees.tre,116,5.0,100.0,4.0,3.3465539531287467,True
erik-sim/a5_k100_b4/trees.tre,119,5.0,100.0,4.0,4.475751265016216,True
erik-sim/a5_k100_b4/trees.tre,120,5.0,100.0,4.0,3.8399191908994843,True
erik-sim/a5_k100_b4/trees.tre,122,5.0,100.0,4.0,3.1221580263809585,True
erik-sim/a5_k100_b4/trees.tre,123,5.0,100.0,4.0,3.759549327599396,True
erik-sim/a5_k100_b4/trees.tre,125,5.0,100.0,4.0,4.076462570420051,True
erik-sim/a5_k100_b4/trees.tre,129,5.0,100.0,4.0,4.382491867510579,True
erik-sim/a5_k100_b4/trees.tre,132,5.0,100.0,4.0,3.814029825590229,True
erik-sim/a5_k100_b4/trees.tre,134,5.0,100.0,4.0,3.6724111379528592,True
erik-sim/a5_k100_b4/trees.tre,136,5.0,100.0,4.0,3.9754269171534533,True
erik-sim/a5_k100_b4/trees.tre,143,5.0,100.0,4.0,4.661078315685868,True
erik-sim/a5_k100_b4/trees.tre,144,5.0,100.0,4.0,4.1559974838324045,True
erik-sim/a5_k100_b4/trees.tre,145,5.0,100.0,4.0,4.024519012694939,True
erik-sim/a5_k100_b4/trees.tre,147,5.0,100.0,4.0,3.525053774974652,True
erik-sim/a5_k100_b4/trees.tre,148,5.0,100.0,4.0,4.142406298315907,True
erik-sim/a5_k100_b4/trees.tre,154,5.0,100.0,4.0,4.364984905600227,True
erik-sim/a5_k100_b4/trees.tre,156,5.0,100.0,4.0,3.6550025410069127,True
erik-sim/a5_k100_b4/trees.tre,161,5.0,100.0,4.0,3.9327007624697403,True
erik-sim/a5_k100_b4/trees.tre,162,5.0,100.0,4.0,3.93871784081636,True
erik-sim/a5_k100_b4/trees.tre,167,5.0,100.0,4.0,4.249455289308521,True
erik-sim/a5_k100_b4/trees.tre,168,5.0,100.0,4.0,4.8174904272253185,True
erik-sim/a5_k100_b4/trees.tre,171,5.0,100.0,4.0,4.02271036677458,True
erik-sim/a5_k100_b4/trees.tre,174,5.0,100.0,4.0,3.52186083316855,True
erik-sim/a5_k100_b4/trees.tre,176,5.0,100.0,4.0,3.852839281339419,True
erik-sim/a5_k100_b4/trees.tre,177,5.0,100.0,4.0,4.826465491750452,True
erik-sim/a5_k100_b4/trees.tre,178,5.0,100.0,4.0,3.273931173352002,True
erik-sim/a5_k100_b4/trees.tre,179,5.0,100.0,4.0,3.8819998694835167,True
erik-sim/a5_k100_b4/trees.tre,181,5.0,100.0,4.0,4.0873904543220165,True
erik-sim/a5_k100_b4/trees.tre,186,5.0,100.0,4.0,3.7921784088096833,True
erik-sim/a5_k100_b4/trees.tre,187,5.0,100.0,4.0,4.160190525101646,True
erik-sim/a5_k100_b4/trees.tre,189,5.0,100.0,4.0,3.2829795556064347,True
erik-sim/a5_k100_b4/trees.tre,191,5.0,100.0,4.0,3.3795012435598104,True
erik-sim/a5_k100_b4/trees.tre,192,5.0,100.0,4.0,4.061342385147222,True
erik-sim/a5_k100_b4/trees.tre,194,5.0,100.0,4.0,4.344113634544195,True
erik-sim/a5_k100_b4/trees.tre,195,5.0,100.0,4.0,3.405224747341678,True
erik-sim/a5_k100_b4/trees.tre,197,5.0,100.0,4.0,3.1403371921029586,True
erik-sim/a5_k100_b4/trees.tre,200,5.0,100.0,4.0,3.9363413917078973,True
erik-sim/a5_k100_b4/trees.tre,206,5.0,100.0,4.0,4.1323815133296,True
erik-sim/a5_k100_b4/trees.tre,215,5.0,100.0,4.0,3.483150836869882,True
erik-sim/a5_k100_b4/trees.tre,216,5.0,100.0,4.0,3.6792502997901764,True
erik-sim/a5_k100_b4/trees.tre,217,5.0,100.0,4.0,4.10293718927588,True
erik-sim/a5_k100_b4/trees.tre,219,5.0,100.0,4.0,4.075392284563873,True
erik-sim/a5_k100_b4/trees.tre,220,5.0,100.0,4.0,4.002061067507698,True
erik-sim/a5_k100_b4/trees.tre,225,5.0,100.0,4.0,3.6816544812134437,True
erik-sim/a5_k100_b4/trees.tre,227,5.0,100.0,4.0,4.345328487360106,True
erik-sim/a5_k100_b4/trees.tre,228,5.0,100.0,4.0,3.5262542464979774,True
erik-sim/a5_k100_b4/trees.tre,229,5.0,100.0,4.0,4.235809002061664,True
erik-sim/a5_k100_b4/trees.tre,232,5.0,100.0,4.0,3.4416765316612037,True
erik-sim/a5_k100_b4/trees.tre,233,5.0,100.0,4.0,4.354739940769245,True
erik-sim/a5_k100_b4/trees.tre,240,5.0,100.0,4.0,3.9942430272562417,True
erik-sim/a5_k100_b4/trees.tre,242,5.0,100.0,4.0,3.7096642328126905,True
erik-sim/a5_k100_b4/trees.tre,245,5.0,100.0,4.0,3.593798692982331,True
erik-sim/a5_k100_b4/trees.tre,246,5.0,100.0,4.0,4.486773965706039,True
erik-sim/a5_k100_b4/trees.tre,249,5.0,100.0,4.0,4.416096019578074,True
erik-sim/a5_k100_b4/trees.tre,254,5.0,100.0,4.0,3.783950888231428,True
erik-sim/a5_k100_b4/trees.tre,255,5.0,100.0,4.0,3.865681416454894,True
erik-sim/a5_k100_b4/trees.tre,256,5.0,100.0,4.0,3.941325367317806,True
erik-sim/a5_k100_b4/trees.tre,257,5.0,100.0,4.0,3.6169260677455624,True
erik-sim/a5_k20_b1/trees.tre,1,5.0,20.0,1.0,0.9625726480400809,True
erik-sim/a5_k20_b1/trees.tre,2,5.0,20.0,1.0,0.9079606940847651,True
erik-sim/a5_k20_b1/trees.tre,3,5.0,20.0,1.0,0.7955359406572408,True
erik-sim/a5_k20_b1/trees.tre,4,5.0,20.0,1.0,1.389997948946962,True
erik-sim/a5_k20_b1/trees.tre,5,5.0,20.0,1.0,1.3169499730599283,True
erik-sim/a5_k20_b1/trees.tre,6,5.0,20.0,1.0,1.3368287986672935,True
erik-sim/a5_k20_b1/trees.tre,7,5.0,20.0,1.0,0.8105505124447944,True
erik-sim/a5_k20_b1/trees.tre,8,5.0,20.0,1.0,0.9619489798101943,True
erik-sim/a5_k20_b1/trees.tre,10,5.0,20.0,1.0,0.776743056372258,True
erik-sim/a5_k20_b1/trees.tre,11,5.0,20.0,1.0,0.843846983623815,True
erik-sim/a5_k20_b1/trees.tre,12,5.0,20.0,1.0,0.8912900311893017,True
erik-sim/a5_k20_b1/trees.tre,13,5.0,20.0,1.0,0.8862357915249355,True
erik-sim/a5_k20_b1/trees.tre,14,5.0,20.0,1.0,0.9690552792242059,True
erik-sim/a5_k20_b1/trees.tre,15,5.0,20.0,1.0,1.3545233525338958,True
erik-sim/a5_k20_b1/trees.tre,16,5.0,20.0,1.0,0.9859214341862758,True
erik-sim/a5_k20_b1/trees.tre,17,5.0,20.0,1.0,1.0119990650655406,True
erik-sim/a5_k20_b1/trees.tre,18,5.0,20.0,1.0,0.591720907669645,True
erik-sim/a5_k20_b1/trees.tre,19,5.0,20.0,1.0,0.7565236522807541,True
erik-sim/a5_k20_b1/trees.tre,20,5.0,20.0,1.0,0.5899364888876284,True
erik-sim/a5_k20_b1/trees.tre,21,5.0,20.0,1.0,0.9799921789205879,True
erik-sim/a5_k20_b1/trees.tre,22,5.0,20.0,1.0,1.0286900350565755,True
erik-sim/a5_k20_b1/trees.tre,23,5.0,20.0,1.0,0.8791770942084124,True
erik-sim/a5_k20_b1/trees.tre,24,5.0,20.0,1.0,1.4640189062048288,True
erik-sim/a5_k20_b1/trees.tre,25,5.0,20.0,1.0,1.1757080770976323,True
erik-sim/a5_k20_b1/trees.tre,26,5.0,20.0,1.0,1.1185956724911494,True
erik-sim/a5_k20_b1/trees.tre,27,5.0,20.0,1.0,1.2674152523199638,True
erik-sim/a5_k20_b1/trees.tre,28,5.0,20.0,1.0,0.9614332279737318,True
erik-sim/a5_k20_b1/trees.tre,29,5.0,20.0,1.0,0.9447257335469468,True
erik-sim/a5_k20_b1/trees.tre,30,5.0,20.0,1.0,1.2004765168626794,True
erik-sim/a5_k20_b1/trees.tre,31,5.0,20.0,1.0,0.9418610522670297,True
erik-sim/a5_k20_b1/trees.tre,32,5.0,20.0,1.0,1.293621810651329,True
erik-sim/a5_k20_b1/trees.tre,33,5.0,20.0,1.0,0.9258517428888283,True
erik-sim/a5_k20_b1/trees.tre,34,5.0,20.0,1.0,0.7337757213214418,True
erik-sim/a5_k20_b1/trees.tre,35,5.0,20.0,1.0,0.7142497677026952,True
erik-sim/a5_k20_b1/trees.tre,36,5.0,20.0,1.0,0.6782330496737171,True
erik-sim/a5_k20_b1/trees.tre,37,5.0,20.0,1.0,1.4295196870014035,True
erik-sim/a5_k20_b1/trees.tre,38,5.0,20.0,1.0,0.765819719886214,True
erik-sim/a5_k20_b1/trees.tre,39,5.0,20.0,1.0,1.1931277407077407,True
erik-sim/a5_k20_b1/trees.tre,40,5.0,20.0,1.0,1.4119526965451106,True
erik-sim/a5_k20_b1/trees.tre,41,5.0,20.0,1.0,1.0879852937579422,True
erik-sim/a5_k20_b1/trees.tre,42,5.0,20.0,1.0,0.9615816913229241,True
erik-sim/a5_k20_b1/trees.tre,43,5.0,20.0,1.0,0.9188656714320588,True
erik-sim/a5_k20_b1/trees.tre,44,5.0,20.0,1.0,1.0370220024629415,True
erik-sim/a5_k20_b1/trees.tre,45,5.0,20.0,1.0,1.0229602481614026,True
erik-sim/a5_k20_b1/trees.tre,46,5.0,20.0,1.0,0.7693693701509886,True
erik-sim/a5_k20_b1/trees.tre,48,5.0,20.0,1.0,0.6569495924336596,True
erik-sim/a5_k20_b1/trees.tre,49,5.0,20.0,1.0,0.8734329013006303,True
erik-sim/a5_k20_b1/trees.tre,50,5.0,20.0,1.0,1.0104499938585274,True
erik-sim/a5_k20_b1/trees.tre,51,5.0,20.0,1.0,1.0266221606252863,True
erik-sim/a5_k20_b1/trees.tre,52,5.0,20.0,1.0,0.9641058589324811,True
erik-sim/a5_k20_b1/trees.tre,53,5.0,20.0,1.0,1.2528588969754038,True
erik-sim/a5_k20_b1/trees.tre,54,5.0,20.0,1.0,0.9659492714441689,True
erik-sim/a5_k20_b1/trees.tre,55,5.0,20.0,1.0,1.1615430274047411,True
erik-sim/a5_k20_b1/trees.tre,56,5.0,20.0,1.0,0.9260601752576791,True
erik-sim/a5_k20_b1/trees.tre,57,5.0,20.0,1.0,0.8929238395613156,True
erik-sim/a5_k20_b1/trees.tre,58,5.0,20.0,1.0,1.0535880269029838,True
erik-sim/a5_k20_b1/trees.tre,59,5.0,20.0,1.0,1.3344409994929418,True
erik-sim/a5_k20_b1/trees.tre,60,5.0,20.0,1.0,0.9897245928598472,True
erik-sim/a5_k20_b1/trees.tre,61,5.0,20.0,1.0,0.6602324534007848,True
erik-sim/a5_k20_b1/trees.tre,62,5.0,20.0,1.0,1.2038446068927242,True
erik-sim/a5_k20_b1/trees.tre,63,5.0,20.0,1.0,1.3858866219775994,True
erik-sim/a5_k20_b1/trees.tre,65,5.0,20.0,1.0,1.0298248371316139,True
erik-sim/a5_k20_b1/trees.tre,66,5.0,20.0,1.0,0.5705553214159677,True
erik-sim/a5_k20_b1/trees.tre,67,5.0,20.0,1.0,0.643831260873276,True
erik-sim/a5_k20_b1/trees.tre,68,5.0,20.0,1.0,0.8495065563434768,True
erik-sim/a5_k20_b1/trees.tre,69,5.0,20.0,1.0,1.2099754954874662,True
erik-sim/a5_k20_b1/trees.tre,70,5.0,20.0,1.0,0.9714972640661796,True
erik-sim/a5_k20_b1/trees.tre,71,5.0,20.0,1.0,0.9326790618589715,True
erik-sim/a5_k20_b1/trees.tre,72,5.0,20.0,1.0,1.6044944041890314,True
erik-sim/a5_k20_b1/trees.tre,73,5.0,20.0,1.0,0.840982878843861,True
erik-sim/a5_k20_b1/trees.tre,74,5.0,20.0,1.0,0.6788840809136306,True
erik-sim/a5_k20_b1/trees.tre,75,5.0,20.0,1.0,0.653040946997888,True
erik-sim/a5_k20_b1/trees.tre,76,5.0,20.0,1.0,0.9307252887934314,True
erik-sim/a5_k20_b1/trees.tre,78,5.0,20.0,1.0,1.1495474516558402,True
erik-sim/a5_k20_b1/trees.tre,79,5.0,20.0,1.0,1.2827143005234518,True
erik-sim/a5_k20_b1/trees.tre,80,5.0,20.0,1.0,0.8226479322231767,True
erik-sim/a5_k20_b1/trees.tre,81,5.0,20.0,1.0,0.8674947711297906,True
erik-sim/a5_k20_b1/trees.tre,82,5.0,20.0,1.0,0.9858577725121977,True
erik-sim/a5_k20_b1/trees.tre,83,5.0,20.0,1.0,0.8877443997068909,True
erik-sim/a5_k20_b1/trees.tre,84,5.0,20.0,1.0,1.1705616920720427,True
erik-sim/a5_k20_b1/trees.tre,85,5.0,20.0,1.0,1.2405448397236638,True
erik-sim/a5_k20_b1/trees.tre,86,5.0,20.0,1.0,0.979913085695447,True
erik-sim/a5_k20_b1/trees.tre,87,5.0,20.0,1.0,0.7635807071803008,True
erik-sim/a5_k20_b1/trees.tre,88,5.0,20.0,1.0,0.8372356294863218,True
erik-sim/a5_k20_b1/trees.tre,89,5.0,20.0,1.0,1.1553056915384015,True
erik-sim/a5_k20_b1/trees.tre,90,5.0,20.0,1.0,0.6511378265415819,True
erik-sim/a5_k20_b1/trees.tre,91,5.0,20.0,1.0,1.0505236774345645,True
erik-sim/a5_k20_b1/trees.tre,92,5.0,20.0,1.0,0.9494231510287561,True
erik-sim/a5_k20_b1/trees.tre,93,5.0,20.0,1.0,1.1893019554922004,True
erik-sim/a5_k20_b1/trees.tre,94,5.0,20.0,1.0,1.1933534564369952,True
erik-sim/a5_k20_b1/trees.tre,95,5.0,20.0,1.0,1.0655644575150587,True
erik-sim/a5_k20_b1/trees.tre,96,5.0,20.0,1.0,1.0018371347937962,True
erik-sim/a5_k20_b1/trees.tre,97,5.0,20.0,1.0,1.7757244037627438,True
erik-sim/a5_k20_b1/trees.tre,98,5.0,20.0,1.0,1.0450062573581655,True
erik-sim/a5_k20_b1/trees.tre,99,5.0,20.0,1.0,0.8485880736332247,True
erik-sim/a5_k20_b1/trees.tre,100,5.0,20.0,1.0,0.711225331928734,True
erik-sim/a5_k20_b1/trees.tre,101,5.0,20.0,1.0,1.0548036504949745,True
erik-sim/a5_k20_b1/trees.tre,102,5.0,20.0,1.0,0.7160765453380846,True
erik-sim/a5_k20_b1/trees.tre,103,5.0,20.0,1.0,1.2594335536485637,True
erik-sim/a5_k20_b1/trees.tre,104,5.0,20.0,1.0,0.7351051401656391,True
erik-sim/a5_k20_b2/trees.tre,1,5.0,20.0,2.0,1.8218135345407065,True
erik-sim/a5_k20_b2/trees.tre,2,5.0,20.0,2.0,3.056865435027057,True
erik-sim/a5_k20_b2/trees.tre,5,5.0,20.0,2.0,1.8654743542709653,True
erik-sim/a5_k20_b2/trees.tre,6,5.0,20.0,2.0,1.604223799999748,True
erik-sim/a5_k20_b2/trees.tre,8,5.0,20.0,2.0,2.265232962657294,True
erik-sim/a5_k20_b2/trees.tre,9,5.0,20.0,2.0,1.6757473616911833,True
erik-sim/a5_k20_b2/trees.tre,11,5.0,20.0,2.0,1.97492969043126,True
erik-sim/a5_k20_b2/trees.tre,15,5.0,20.0,2.0,2.0291480099862094,True
erik-sim/a5_k20_b2/trees.tre,16,5.0,20.0,2.0,1.1326362438580397,True
erik-sim/a5_k20_b2/trees.tre,17,5.0,20.0,2.0,2.710659739135601,True
erik-sim/a5_k20_b2/trees.tre,18,5.0,20.0,2.0,1.6808392955181417,True
erik-sim/a5_k20_b2/trees.tre,19,5.0,20.0,2.0,2.702232658387507,True
erik-sim/a5_k20_b2/trees.tre,20,5.0,20.0,2.0,2.088553254163226,True
erik-sim/a5_k20_b2/trees.tre,21,5.0,20.0,2.0,1.8821498661494853,True
erik-sim/a5_k20_b2/trees.tre,23,5.0,20.0,2.0,2.935003955869845,True
erik-sim/a5_k20_b2/trees.tre,25,5.0,20.0,2.0,2.2234500178013272,True
